8.5,3,1.5708
8.5,3.25,1.5708
8.5,3.5,1.5708
8.5,3.75,1.5708
8.5,4,1.5708
8.5,4.25,1.5708
8.5,4.5,1.5708
8.5,4.75,1.5708
8.5,5,1.5708
8.5,5.25,1.5708
8.5,5.5,1.5708
8.5,5.75,1.5708
8.5,6,1.5708
8.5,6.25,1.5708
8.5,6.5,1.5708
8.5,6.75,1.5708
8.5,7,1.5708
8.5,7.25,1.5708
8.5,7.5,1.5708
8.5,7.75,1.5708
8.50098,8,1.56293
8.50394,8.24998,1.55505
8.50885,8.49993,1.54718
8.51574,8.74983,1.53931
8.52459,8.99968,1.53144
8.53541,9.24944,1.52357
8.5482,9.49911,1.5157
8.56295,9.74868,1.50783
8.57966,9.99812,1.49996
8.59834,10.2474,1.49208
8.61898,10.4966,1.48421
8.64158,10.7455,1.47634
8.66614,10.9943,1.46847
8.69265,11.2429,1.4606
8.72112,11.4913,1.45273
8.75155,11.7394,1.44486
8.78393,11.9873,1.43699
8.81825,12.235,1.42911
8.85453,12.4823,1.42124
8.89275,12.7294,1.41337
8.92913,12.9767,1.43615
8.95987,13.2248,1.45892
8.98494,13.4735,1.4817
9.00435,13.7228,1.50447
9.01808,13.9724,1.52725
9.02612,14.2223,1.55003
9.02846,14.4722,1.5728
9.02511,14.7222,1.59558
9.01607,14.972,1.61835
9.00135,15.2216,1.64113
8.98094,15.4708,1.66391
8.95486,15.7194,1.68668
8.92313,15.9674,1.70946
8.88576,16.2146,1.73223
8.84277,16.4608,1.75501
8.79418,16.7061,1.77778
8.74002,16.9501,1.80056
8.68032,17.1929,1.82334
8.6151,17.4342,1.84611
8.5444,17.674,1.86889
8.47371,17.9138,1.84611
8.40849,18.1551,1.82334
8.34879,18.3979,1.80056
8.29463,18.6419,1.77778
8.24604,18.8872,1.75501
8.20305,19.1334,1.73223
8.16568,19.3806,1.70946
8.13394,19.6286,1.68668
8.10787,19.8772,1.66391
8.08746,20.1264,1.64113
8.07273,20.376,1.61835
8.06369,20.6258,1.59558
8.06034,20.8758,1.5728
8.06269,21.1257,1.55003
8.07073,21.3756,1.52725
8.08445,21.6252,1.50447
8.10386,21.8745,1.4817
8.12894,22.1232,1.45892
8.15968,22.3713,1.43615
8.19606,22.6186,1.41337
8.24077,22.8646,1.36854
8.29646,23.1083,1.32371
8.36302,23.3492,1.27888
8.44031,23.587,1.23405
8.52817,23.821,1.18922
8.62644,24.0508,1.14439
8.73491,24.2761,1.09956
8.85336,24.4962,1.05473
8.98156,24.7108,1.0099
9.11924,24.9194,0.965064
9.26614,25.1217,0.920234
9.42196,25.3172,0.875403
9.58638,25.5055,0.830572
9.75907,25.6862,0.785742
9.93969,25.859,0.740911
10.1279,26.0236,0.69608
10.3232,26.1795,0.65125
10.5254,26.3266,0.606419
10.734,26.4644,0.561588
10.9485,26.5928,0.516757
11.1672,26.7138,0.493982
11.3887,26.8298,0.471206
11.6127,26.9407,0.44843
11.8392,27.0466,0.425654
12.068,27.1472,0.402878
12.2991,27.2426,0.380102
12.5323,27.3327,0.357327
12.7675,27.4174,0.334551
13.0045,27.4968,0.311775
13.2433,27.5708,0.288999
13.4838,27.6393,0.266223
13.7257,27.7023,0.243447
13.969,27.7598,0.220671
14.2135,27.8118,0.197896
14.4592,27.8581,0.17512
14.7058,27.8989,0.152344
14.9533,27.934,0.129568
15.2016,27.9635,0.106792
15.4505,27.9873,0.0840163
15.6998,28.0054,0.0612404
15.9493,28.0207,0.0612404
16.1989,28.036,0.0612404
16.4484,28.0513,0.0612404
16.6979,28.0666,0.0612404
16.9474,28.0819,0.0612404
17.197,28.0972,0.0612404
17.4465,28.1125,0.0612404
17.696,28.1278,0.0612404
17.9456,28.1431,0.0612404
18.1951,28.1584,0.0612404
18.4446,28.1737,0.0612404
18.6942,28.189,0.0612404
18.9437,28.2043,0.0612404
19.1932,28.2196,0.0612404
19.4428,28.2349,0.0612404
19.6923,28.2502,0.0612404
19.9418,28.2655,0.0612404
20.1914,28.2808,0.0612404
20.4409,28.2961,0.0612404
20.6904,28.3114,0.0612404
20.9399,28.3267,0.0612404
21.1895,28.342,0.0612404
21.439,28.3573,0.0612404
21.6885,28.3726,0.0612404
21.9381,28.3879,0.0612404
22.1876,28.4032,0.0612404
22.4371,28.4185,0.0612404
22.6867,28.4338,0.0612404
22.9362,28.4491,0.0612404
23.1857,28.4644,0.0612404
23.4353,28.4797,0.0612404
23.6848,28.495,0.0612404
23.9343,28.5103,0.0612404
24.1839,28.5256,0.0612404
24.4334,28.5409,0.0612404
24.6829,28.5562,0.0612404
24.9325,28.5715,0.0612404
25.182,28.5868,0.0612404
25.4315,28.6021,0.0612404
25.681,28.6174,0.0612404
25.9306,28.6327,0.0612404
26.1801,28.648,0.0612404
26.4296,28.6633,0.0612404
26.6792,28.6787,0.0612404
26.9287,28.694,0.0612404
27.1782,28.7093,0.0612404
27.4278,28.7246,0.0612404
27.6773,28.7399,0.0612404
27.9268,28.7552,0.0612404
28.1764,28.7705,0.0612404
28.4259,28.7858,0.0612404
28.6754,28.8011,0.0612404
28.925,28.8164,0.0612404
29.1745,28.8317,0.0612404
29.424,28.847,0.0612404
29.6735,28.8623,0.0612404
29.9231,28.8776,0.0612404
30.1726,28.8929,0.0612404
30.4221,28.9082,0.0612404
30.6717,28.9235,0.0612404
30.9212,28.9388,0.0612404
31.1707,28.9541,0.0612404
31.4203,28.9694,0.0612404
31.6698,28.9847,0.0612404
31.9193,29,0.0612404
32.1689,29.0153,0.0612404
32.4184,29.0306,0.0612404
32.6679,29.0459,0.0612404
32.9175,29.0612,0.0612404
33.167,29.0765,0.0612404
33.4165,29.0918,0.0612404
33.666,29.1071,0.0612404
33.9156,29.1224,0.0612404
34.1651,29.1377,0.0612404
34.4146,29.153,0.0612404
34.6642,29.1683,0.0612404
34.9137,29.1836,0.0612404
35.1632,29.1989,0.0612404
35.4128,29.2142,0.0612404
35.6623,29.2295,0.0612404
35.9121,29.2392,0.0164097
36.1621,29.2377,6.25476
36.4117,29.225,6.20993
36.6606,29.2011,6.1651
36.9081,29.1661,6.12027
37.1538,29.12,6.07544
37.3972,29.063,6.03061
37.6377,28.9951,5.98578
37.875,28.9165,5.94095
38.1086,28.8274,5.89612
38.3379,28.7278,5.85129
38.5625,28.6181,5.80646
38.782,28.4985,5.76163
38.9959,28.3691,5.7168
39.2038,28.2303,5.67197
