20.6205,12.4302,3.27973,1
25.7945,8.3869,4.08907,0
25.1286,9.35763,5.12615,1
26.5016,17.7813,4.4608,0
23.1298,12.9378,3.80085,1
25.9401,17.677,4.02065,0
25.836,25.713,4.713,0
26.8621,12.2108,4.33352,0
26.8097,12.8458,4.95999,1
22.1333,3.8924,4.1211,1
25.619,12.8612,5.13215,1
24.6433,8.185,4.4755,1
24.8367,5.1199,5.08272,1
26.4455,8.28779,5.39106,1
23.5372,13.5005,4.78682,0
24.717,28.2358,4.60943,0
25.9888,7.28148,4.82105,0
24.6374,7.4036,4.0461,1
25.8551,18.0638,4.90984,0
26.6519,5.59407,5.07275,0
24.7419,13.749,4.73725,0
23.6372,17.1058,5.13928,0
23.6426,5.15468,3.94248,1
23.9728,11.0286,5.82088,0
14.326,28.9518,6.31916,0
24.0489,25.2697,5.30131,0
24.0209,5.55066,4.61759,1
26.5894,19.0863,4.61546,0
26.7203,15.8531,5.28333,1
23.4875,10.6494,4.59123,1
26.7507,24.7202,5.04025,0
27.2181,2.99085,4.67044,1
27.6335,17.633,4.58903,0
26.909,20.1082,4.62689,0
24.0274,7.3685,4.82176,0
26.5692,7.70816,4.80506,1
24.6238,6.664,4.54356,0
24.7452,9.45432,4.18044,1
24.0883,11.7341,5.63033,0
25.1642,11.4403,4.66183,0
25.8602,9.64035,4.40044,0
24.401,13.4408,4.6845,0
25.5912,18.1856,4.91042,0
27.366,2.73784,5.21543,1
24.439,13.5116,4.53526,0
23.3399,6.98259,4.41323,1
26.258,8.75461,5.26498,0
25.4234,13.1433,5.15898,0
22.0266,17.9167,5.84284,0
22.9144,2.88732,3.48201,1
26.1396,17.4753,4.35837,0
25.0872,3.74367,3.55987,0
26.3916,24.3254,4.5989,0
24.4572,8.37032,4.65301,1
25.831,12.6518,5.0999,0
22.4342,2.5217,3.58831,1
23.9361,15.1585,5.10366,0
28.6234,3.91498,5.72147,1
26.1668,10.5234,4.24418,0
23.7141,6.04033,4.11331,1
24.3603,16.2501,5.19234,0
27.7436,16.354,3.7872,0
25.9897,24.9542,3.96465,0
21.2969,12.3116,3.36244,1
16.2129,27.8381,6.92976,0
25.6537,14.8406,3.97502,0
27.2274,18.6433,4.79913,0
24.2543,2.94562,3.93277,1
23.2071,18.0989,5.4613,0
25.2668,25.2167,3.98079,1
27.1849,12.7968,5.01537,1
26.0956,4.39639,5.67921,1
26.8424,11.2242,5.33094,1
26.9624,16.2937,3.77279,0
26.0175,12.4916,4.32461,1
28.8728,2.69917,6.57866,0
26.3742,13.7697,4.17606,1
23.9038,8.67797,4.67684,1
27.1427,14.5786,4.73303,0
29.418,17.2743,3.19043,0
26.1739,9.44095,4.08599,0
14.187,26.6753,6.66344,0
26.325,5.17853,4.93964,1
25.6921,7.37278,5.15886,0
25.3944,15.4762,4.19278,0
27.9784,18.4458,5.04281,1
25.4058,20.6494,4.60507,1
25.2543,6.32501,4.00405,0
11.5747,24.4783,6.88837,0
26.4144,8.16118,4.05649,0
25.1976,15.5224,4.15303,1
27.0663,28.1288,4.46824,0
25.819,13.9109,5.18552,0
24.9034,21.3443,4.94496,0
26.3848,22.4869,5.38051,0
25.878,25.6615,4.66839,0
13.5433,26.4618,6.56951,0
25.5198,17.4165,3.94961,0
26.2975,5.37589,5.6676,0
25.8353,14.9898,4.49822,1
26.1078,13.2083,3.28553,0
25.3938,5.09474,6.25501,1
26.8869,10.42,4.50045,1
25.3795,12.7049,4.89191,1
26.4643,6.05495,3.34357,0
23.6421,13.8436,4.74615,0
25.7058,12.5306,3.92881,0
23.5626,23.393,4.81611,0
26.1183,10.518,4.75999,1
22.6097,12.8659,3.55158,1
23.7949,9.02974,4.58539,0
26.5565,4.27929,5.09018,1
25.0263,20.3386,4.13899,1
28.9707,4.73729,3.01732,0
25.8021,28.0339,4.8287,0
24.6586,17.6454,4.6144,0
32.3082,2.53019,5.85761,1
27.3712,11.4085,4.84266,1
24.8871,18.8285,5.14508,0
25.0836,24.1679,5.42142,0
26.2085,17.6567,4.40039,1
27.8522,17.1254,4.70237,0
25.9568,12.593,4.43814,0
24.2056,10.0026,4.40449,1
23.6992,5.90131,4.59666,1
25.2742,17.4745,5.15794,0
23.4568,11.9562,5.40162,0
24.4118,16.8696,4.15067,0
25.9591,16.6737,4.12218,0
34.5229,2.02021,6.24983,1
27.7216,3.70261,5.12884,1
24.9456,21.3617,4.38658,1
22.8339,3.15662,4.34869,1
23.2977,5.58645,3.96828,1
25.2668,23.4778,5.12128,0
27.2683,6.86055,4.52076,1
25.0541,17.9686,4.54528,1
27.085,5.40151,5.46684,1
40.9749,2.12365,6.3538,1
24.9873,25.0337,5.03666,0
34.9775,1.54358,6.00824,1
25.0565,2.52076,4.19108,1
24.6659,22.3553,5.87658,0
34.1785,3.03576,6.19053,1
25.4918,7.10404,4.58353,0
18.8623,29.3408,6.33617,1
23.4375,6.70826,4.69283,1
25.8358,8.32418,4.88932,0
24.7589,17.9833,4.19042,1
25.0719,16.3018,5.07009,0
25.591,23.2959,5.43347,0
24.8777,12.3831,4.3742,1
18.1936,28.9189,6.6073,1
28.1398,16.1184,4.22275,0
25.0794,22.3469,4.96016,1
24.7968,15.1762,4.84829,0
24.7038,15.859,4.55064,1
22.7342,28.4771,4.73261,0
27.4215,14.5921,4.94235,1
22.6281,12.402,2.95054,0
24.216,25.6159,5.38357,0
35.8146,1.54594,6.30841,1
25.34,14.6285,4.24224,1
22.0213,3.77423,3.644,1
19.1217,27.003,6.47194,0
21.1325,28.2922,5.81404,0
25.4957,19.5489,4.37518,1
25.6461,8.24291,5.03165,0
24.7401,23.9356,5.26244,0
24.295,8.21134,4.96793,0
25.7053,7.12585,5.11305,0
27.3097,4.0836,4.54047,1
26.2497,18.9139,4.63968,0
24.8075,5.70233,4.58404,1
20.5078,29.6967,6.00672,0
26.9972,19.3674,4.74092,1
25.6198,6.76414,4.94926,1
25.9467,22.9105,4.63224,1
18.3842,3.22297,2.9974,1
24.7501,5.08306,3.1083,1
25.6725,12.8231,4.50629,0
26.6017,13.735,4.3373,0
25.3106,22.7821,4.93477,0
22.3863,19.8752,4.24344,1
26.1708,18.4553,4.22208,0
24.3731,15.8789,5.16296,0
7.31222,28.0771,5.43761,0
27.688,3.91163,5.21333,1
29.0209,2.71146,6.18049,0
26.5018,9.59382,4.75296,1
26.2791,18.3136,4.41419,1
22.9631,17.6995,5.56399,0
24.903,27.9647,4.49872,0
23.9551,10.9204,5.54543,0
24.6464,14.3069,4.002,1
25.748,10.7825,4.79123,1
27.7435,15.926,3.8411,0
22.9407,3.39616,4.02422,1
23.1396,4.701,6.68462,0
24.8392,9.11467,4.61519,1
24.2616,13.7545,5.11092,0
24.7042,28.5523,4.52281,0
23.934,15.6562,5.42822,0
22.5415,4.70671,3.66071,1
24.0865,24.2565,5.22316,0
25.4034,21.0631,4.5671,1
25.3484,10.8381,5.02083,1
22.1971,4.49978,4.30044,1
25.4726,4.12481,4.13295,1
24.8445,2.34205,6.14276,0
10.2699,26.1157,6.16132,0
27.3943,8.30951,4.48809,1
24.9567,13.972,4.37681,0
25.2534,8.05607,5.19476,1
19.7228,1.52142,3.39189,1
25.6275,6.99993,4.83055,1
26.1759,24.2096,4.82214,0
23.699,17.5496,4.546,0
26.3309,9.10244,4.22309,1
15.1033,2.58798,3.66015,1
23.6588,11.9599,5.24344,0
25.5823,9.68991,4.95577,1
25.3081,18.3841,4.22725,1
34.0014,1.64522,6.13652,0
24.0519,8.2014,4.95166,1
24.0848,20.3114,4.60412,0
31.95,4.05435,2.80405,0
25.8248,8.27322,4.98473,0
23.8989,12.5019,5.15585,0
24.1607,11.4973,4.24819,1
26.1951,16.8677,4.73851,1
24.5144,10.0685,4.99876,0
26.0919,18.5661,4.36562,0
27.0927,6.03214,4.39958,1
17.8518,29.2327,7.05838,1
23.087,18.8386,5.14424,0
30.9277,2.97824,5.99918,1
10.764,27.7809,6.62816,0
23.8584,9.72861,4.74202,0
21.7717,18.7174,5.60474,0
30.5837,2.84374,5.45223,1
26.8168,8.57405,4.9557,1
26.2124,19.4548,4.12254,1
26.732,8.92304,4.40658,0
29.5732,27.608,3.57342,0
27.2443,15.082,4.40443,0
26.9042,5.40531,4.60845,1
24.0116,17.4233,5.39282,0
24.593,25.6366,5.15286,0
25.5105,5.94124,4.94072,1
26.7931,15.8877,3.94212,0
25.2065,29.9315,6.70488,1
26.5641,17.4103,4.08185,0
27.5401,17.5646,4.80368,0
25.5595,13.6965,3.56074,0
24.1695,6.27336,4.01924,1
26.2998,3.4585,4.34029,1
26.8985,16.0826,4.36761,0
24.096,15.2933,4.91972,0
41.7069,4.11597,7.12181,1
28.5171,16.8171,3.63065,0
26.3635,9.43064,5.02436,1
25.8486,5.34599,5.81975,0
26.3106,5.12273,5.83105,0
24.3967,7.07656,4.45514,1
24.6451,7.97457,4.11442,1
22.8738,15.942,5.20919,0
24.6929,9.98176,4.3355,0
23.621,15.4024,4.74526,0
25.4163,13.5845,4.88196,0
24.437,14.8343,4.71185,0
26.2305,14.953,4.79199,0
23.1167,15.7473,4.99013,0
25.808,14.447,3.48729,0
22.8922,2.81302,4.19974,1
25.6185,3.59886,4.34122,1
27.6862,14.2684,4.51577,0
25.0546,9.30861,5.09748,1
36.5248,2.97849,3.0285,0
27.5576,6.491,5.38928,1
24.7219,14.5931,5.35869,0
25.28,18.9593,4.29439,0
25.1531,14.5582,4.77583,0
25.2723,9.10108,5.11152,0
23.6157,4.83853,3.77461,1
16.5992,27.9942,6.91851,1
20.7265,12.4219,3.24184,1
24.4204,4.30278,4.08175,1
25.0742,9.13865,5.1023,1
21.4218,4.08639,3.8115,1
26.5343,9.77528,4.64226,0
26.8315,2.2921,4.75292,1
22.3169,4.42588,3.77991,1
29.7902,3.98092,6.1485,1
25.6802,21.0091,4.24502,0
24.8278,26.1837,5.17114,0
23.2642,26.8599,5.17982,0
25.5652,8.13713,4.72652,1
31.3056,4.86018,3.39198,0
23.989,9.25292,4.29232,1
23.7439,13.602,4.63541,0
27.0665,9.45372,4.74397,0
24.2808,13.2136,3.93923,1
20.6044,4.40323,6.61883,0
20.5072,3.2569,6.89581,0
24.904,16.1532,5.0051,0
26.3515,5.74325,4.83848,1
23.6371,12.3438,4.59915,1
23.6081,13.576,4.75207,1
23.3665,19.1101,3.95343,1
18.1934,4.22035,2.90246,1
26.4661,18.223,4.37032,1
24.6149,6.84935,4.27434,1
24.4014,4.12499,4.09636,1
26.8629,6.45257,5.38844,1
27.4143,16.0306,4.94265,1
13.7004,28.3439,6.18996,0
27.3355,20.5784,4.9608,0
27.245,2.65244,4.58069,1
25.8189,15.8588,4.88816,1
27.0969,5.48908,4.47078,1
26.5708,18.0291,4.53005,0
26.0536,6.9886,4.62118,1
24.8247,12.3696,4.55756,0
27.5321,6.64953,5.24731,1
27.9096,4.56321,5.07993,1
24.6315,12.982,4.93853,1
22.8623,19.2157,5.81288,0
26.4954,24.2819,4.96952,1
23.9745,24.8667,4.9982,0
25.071,10.0515,4.29691,1
31.9328,4.37495,6.32294,1
23.5567,11.6234,4.62059,1
23.296,27.9553,5.08832,0
11.2302,28.493,6.2595,0
25.0821,21.2722,4.30376,1
21.6824,29.6624,5.54362,0
25.0563,16.0783,5.27554,0
25.4437,17.1752,5.05073,0
32.6643,1.85732,6.51781,0
26.4425,10.1758,4.27162,0
24.8276,10.5566,3.68844,1
25.4631,7.45062,5.13787,0
27.8437,24.2284,4.73152,0
27.0289,6.95544,4.29761,0
23.3325,17.1988,4.9729,0
24.7907,24.8398,4.67083,0
25.2796,18.5012,5.32261,1
14.3006,2.04467,6.66596,0
25.4806,10.9692,4.81236,0
25.9371,22.7147,4.96552,0
30.1408,4.52386,2.98336,1
20.3808,2.78993,3.91366,1
11.5368,24.8217,6.77465,0
7.11227,29.3647,5.87002,0
23.008,18.09,3.94681,1
26.4528,7.43881,4.61897,1
25.5834,12.2085,4.65345,0
25.4634,18.7103,5.04782,0
24.3494,6.61913,3.8577,0
24.6973,25.3514,4.81849,1
27.2866,6.59129,5.36636,1
25.8519,10.086,4.45115,0
26.8628,14.6054,4.9423,0
25.9283,6.89118,5.69758,0
26.6505,10.8293,4.41095,1
24.2859,15.8987,4.30952,0
12.6843,26.2282,6.4692,0
24.2897,11.6268,5.04077,0
24.9444,9.16709,4.67109,1
23.9118,8.61373,4.61583,0
23.9176,9.22311,7.82487,1
23.8772,21.1262,4.79151,0
25.1707,22.8475,4.61894,0
25.9431,26.8024,4.13775,0
24.2152,23.059,4.66699,1
26.7445,8.45403,4.39632,1
27.1205,15.0368,4.02247,0
10.5763,28.7577,6.28234,0
22.7481,18.9955,4.91207,0
9.95269,23.4825,7.4253,0
27.889,5.47288,5.52423,1
25.9686,6.68454,4.40683,1
26.7688,11.5539,4.99305,1
25.9828,10.2796,4.87125,0
26.0592,14.8781,5.1098,1
26.2925,10.6981,4.84754,0
27.1398,7.14911,4.92521,1
24.8985,24.8214,4.4583,0
26.7598,11.8924,4.75461,0
25.0066,14.9437,4.3085,1
24.82,3.71431,4.82451,1
12.1972,28.8623,6.42873,1
25.3829,17.6181,4.77487,0
26.7864,13.4685,4.79999,0
23.3354,4.18587,4.02736,1
24.4559,17.0008,4.23368,1
23.7941,18.054,4.02848,1
28.4643,3.2095,5.39569,1
24.1,13.2331,4.38934,1
24.3959,26.3666,4.28852,1
26.1817,2.84653,4.87826,1
23.8836,8.40664,5.07257,0
21.5058,28.5521,5.88728,1
24.5293,12.8231,4.90004,0
24.3516,13.5355,4.6223,0
23.6447,27.1734,5.20422,0
27.5341,27.1147,4.37327,0
25.5854,10.5991,4.28084,0
28.6763,3.63797,6.11548,0
24.3362,2.57739,4.9706,1
39.852,3.25638,7.01527,1
24.3004,21.2839,4.00289,1
25.6085,7.7607,4.02362,1
25.75,18.9049,5.14126,0
27.3902,16.6971,4.36633,0
24.0906,26.1695,4.38915,1
12.809,29.8894,6.94168,1
23.9505,17.633,2.9465,1
26.6351,23.2043,4.27133,0
21.6062,3.90801,3.4152,1
29.4101,4.55254,2.51096,0
14.759,28.1028,6.86524,0
29.4467,2.26558,5.55692,1
26.6744,3.79156,5.86545,0
25.892,29.4343,4.26288,0
25.8235,22.2783,4.84212,0
24.7599,6.74425,5.26974,0
24.4764,8.3102,4.33443,1
26.5389,2.62113,4.63685,1
26.8486,16.3812,4.31411,0
23.9981,23.1751,4.31334,1
27.1308,12.4122,4.80058,0
27.0897,12.7349,4.87109,0
8.49786,26.6374,7.2671,0
24.3746,20.3708,5.40858,0
25.2801,10.3844,4.7438,1
25.6955,25.6407,4.48659,1
25.4074,9.59005,5.16513,0
22.3699,29.3499,6.22431,1
23.7207,17.4945,5.09336,0
21.0631,2.75771,4.1066,1
27.5129,5.55594,2.89362,0
33.3814,3.22204,5.99348,1
26.34,11.5342,4.57982,0
24.402,28.1071,4.73974,0
27.3339,6.04964,5.15318,1
24.3336,2.73393,3.96834,1
25.154,12.2239,4.19722,0
29.5636,3.89515,5.7057,1
24.5453,6.49232,5.4234,0
35.2742,1.7676,6.02522,1
26.9764,10.1383,4.60275,0
23.4307,15.9973,4.90789,0
22.1073,28.5092,5.2741,0
9.45061,24.1269,4.94554,1
26.3536,6.74962,3.60267,0
25.0571,4.75149,4.69044,1
23.0836,4.60222,4.62144,1
23.9922,11.4833,4.60941,0
25.5861,2.81125,5.28804,1
26.2035,4.23296,5.19852,0
23.8828,12.098,4.93214,0
26.8312,12.8784,5.14122,1
26.0987,11.139,4.49672,0
24.5824,10.6994,5.12489,0
24.3653,13.4616,5.05998,0
26.6058,5.4632,5.05976,1
23.3083,16.3598,5.52775,0
23.2116,8.57576,4.60079,1
26.8446,9.51944,4.65687,0
24.1016,18.5309,4.47777,0
21.598,29.0063,5.35484,0
26.9921,11.5005,4.3512,0
23.3167,11.7791,5.72113,0
24.4153,24.4484,4.73352,1
24.9409,10.2769,5.37022,0
16.926,28.6009,6.52353,0
41.5434,2.98402,3.26892,0
31.5698,2.04304,5.83227,1
28.3448,5.58163,5.8912,1
25.4025,25.5769,4.58744,0
25.2484,14.3711,3.89155,0
27.3555,7.82606,4.62687,0
26.5067,12.9497,4.76235,0
24.6839,19.7482,5.05877,1
24.9205,18.5324,5.65351,0
23.3175,6.11184,3.73769,1
24.744,16.6878,5.16287,0
25.5404,23.9114,5.47804,0
25.3765,9.58482,5.44682,1
22.3071,20.3088,3.89151,1
23.7113,15.9716,4.56258,0
25.9055,10.8074,4.89239,1
26.6874,26.6922,3.90565,0
23.1434,4.04242,3.99265,1
24.1403,4.07336,4.43262,1
11.1999,28.3117,6.21297,1
26.6334,12.2328,4.62069,0
26.7536,8.91084,5.30798,1
25.1851,13.3588,4.16253,0
25.3734,19.4843,4.35697,0
27.3594,3.01107,5.10641,1
25.3568,11.0017,4.43465,1
23.1411,5.12867,4.51633,1
26.7208,13.2093,4.32574,0
27.1848,21.5678,5.06974,0
23.5071,2.52312,4.17318,1
26.4163,15.3052,4.13278,0
26.5112,16.8877,4.36543,0
21.6339,27.3219,5.90071,0
19.9546,29.5665,6.15749,0
16.7895,27.3824,6.89386,0
16.0207,3.97718,2.64905,1
23.3116,9.39142,4.62514,1
24.9357,8.8237,4.45836,1
27.5063,3.42332,5.10402,1
22.2988,5.02631,3.73787,1
18.0459,28.5595,7.21826,1
22.7009,12.792,3.41233,1
23.7532,13.7387,4.67386,1
27.5716,16.0401,3.64639,0
16.7668,28.8508,6.71356,0
24.3314,12.6862,3.15317,0
26.7012,14.6871,4.29534,0
21.9802,3.33926,4.07405,1
25.3833,6.07702,4.61421,1
26.0887,14.3217,4.59556,1
25.568,22.4467,5.59222,0
25.1876,12.7697,4.8177,1
24.2332,12.3027,4.65833,0
21.0654,3.1407,3.97735,1
24.6751,9.85989,4.08374,1
25.5837,8.6725,5.22589,1
23.9156,25.4743,4.2191,1
27.2363,29.5064,4.16105,0
32.7707,2.8731,6.49385,1
26.6916,13.2271,4.50387,0
26.8208,20.3798,5.14489,1
25.8621,3.82927,4.56949,1
24.5114,6.66909,4.53811,0
26.8784,13.2012,4.11036,0
26.9504,27.0607,3.78012,0
24.2944,5.81458,3.672,0
25.6959,9.80329,4.35011,0
6.43339,25.1186,6.44745,0
24.7845,6.31683,3.93217,1
12.6827,27.378,6.01986,1
16.7364,28.5556,7.20489,1
27.1461,27.9561,3.92412,0
23.2072,6.7418,4.62344,0
24.8171,9.43673,5.06312,0
24.5407,16.8202,5.08587,0
25.9268,10.3083,5.08912,0
24.098,25.072,4.41404,1
24.8059,15.6805,5.03579,0
24.1968,11.7509,5.37021,0
24.0341,13.4431,3.91985,1
24.4298,4.69014,4.34668,1
27.1954,17.0649,4.34877,0
20.7493,28.621,6.41538,0
26.1898,20.1917,4.80815,0
26.7272,13.4119,4.8503,1
26.9027,5.36378,4.517,0
26.4158,17.1678,4.62467,0
32.6079,4.55173,6.55394,1
24.2602,11.5777,4.59616,1
19.3145,28.6006,6.09419,1
25.3354,24.067,5.53397,0
26.796,5.47302,5.32938,1
26.4091,7.59854,4.02032,0
26.6698,5.58999,5.06245,0
26.0844,18.0622,4.68116,1
24.5073,7.76726,4.87665,1
25.1518,4.85506,3.7481,1
25.2555,6.8552,4.53135,0
25.8471,26.4744,4.87762,0
26.0796,6.62371,5.80551,0
25.4572,11.7775,4.32934,1
25.0577,15.4989,4.18588,0
25.9969,20.2411,5.30684,1
18.6315,2.46769,2.58176,0
25.6216,11.523,4.81013,1
26.6102,18.054,4.23713,0
23.6948,28.4898,4.97799,0
25.5434,11.2439,4.39551,1
23.2521,15.6014,5.0436,0
27.4689,5.53752,5.19643,1
13.826,29.8409,6.36256,0
25.2636,14.0574,4.6242,0
26.2118,22.9416,5.31657,0
26.1433,12.0416,4.24488,0
22.1212,18.8579,5.54925,0
25.0551,9.36125,4.69309,1
24.1538,5.65657,4.00465,1
27.4007,19.3242,4.85708,1
24.6514,5.10099,5.11878,1
24.9141,20.4244,5.24532,0
26.7979,23.5353,4.42093,0
25.7722,9.68297,4.14661,0
17.0328,2.19338,3.27219,1
9.59403,27.2222,6.94766,0
20.7754,3.85956,3.70435,1
42.9338,2.11362,6.66365,1
13.0388,25.4599,6.57516,1
25.6137,21.0825,4.97367,0
33.225,2.17948,6.1544,0
24.4281,9.88386,5.21206,1
26.3099,3.72811,3.27013,0
25.258,25.5104,4.95823,0
27.6848,5.1706,3.08862,0
22.9082,29.2259,5.98608,1
26.1299,21.4887,3.91229,0
26.437,9.68163,5.38596,1
25.1304,16.1285,5.25541,0
8.63058,18.8468,7.74288,0
25.7778,11.6272,3.98434,0
25.4444,7.17417,5.31434,1
24.9458,19.4945,5.0341,0
24.5673,14.9158,5.26005,0
23.3339,18.5046,4.78593,0
24.3549,22.1319,4.57443,0
23.7087,17.9209,5.20084,0
26.1858,17.8271,3.72459,0
24.2478,18.4397,5.2223,0
26.2397,17.0013,6.32856,1
27.2595,14.8346,4.5683,1
27.2513,9.9043,4.85601,1
24.8168,15.1915,7.57132,1
17.703,29.4117,6.19894,0
25.4698,9.41392,5.48476,1
7.16547,23.5345,6.05814,0
23.006,17.3476,5.51293,0
24.5478,27.4752,4.72808,0
24.8528,7.06156,4.58828,0
27.7589,3.06096,6.23863,0
26.1696,20.5531,4.23271,0
25.8542,23.6436,4.51636,0
25.1888,26.598,4.53368,0
24.0991,12.4801,4.97389,1
24.0661,12.7419,5.01349,1
22.1465,3.5928,4.1753,1
26.4446,11.8561,5.17487,1
26.5515,20.7587,5.02856,1
26.6324,22.9427,5.27682,1
20.4934,3.71592,3.51548,1
24.9292,2.87639,5.08287,1
24.1553,7.86962,4.65787,1
24.7088,12.0087,4.49122,0
26.7872,9.03125,8.8295,0
23.3811,12.1535,4.80041,0
21.6612,30.0537,6.59078,1
23.5812,16.7259,5.15715,0
26.7377,6.37202,4.27699,0
21.9531,18.298,5.09389,0
30.327,2.1312,6.35928,1
26.8765,23.095,4.83438,0
24.1875,20.8736,4.70579,0
24.1239,5.41075,5.87359,0
22.5285,27.1338,5.26358,0
14.6436,28.101,6.4708,0
18.2354,28.8795,6.59334,0
29.5724,16.8363,6.24979,1
27.0429,6.78846,5.0882,0
24.8066,13.9412,4.8187,0
23.7809,12.6143,4.94076,0
26.6215,3.35824,4.72405,1
24.6321,16.2641,4.7388,0
21.4562,18.3325,5.29022,0
27.6074,2.71117,5.47035,1
24.4232,3.12373,4.3633,1
26.9636,18.1943,5.33548,1
34.2035,4.42095,2.9591,0
25.8975,3.3874,4.77615,1
23.5474,15.7544,4.72378,0
23.6969,23.3467,4.89142,0
29.9935,3.04127,5.5438,1
25.6479,6.67527,5.09876,1
8.16938,21.4113,7.40685,0
27.7265,15.5058,4.32276,0
24.3443,11.7166,4.95406,0
25.4425,8.25131,4.37235,1
27.0331,6.82568,5.2867,1
27.0328,17.0728,4.07991,0
24.3919,14.6246,4.80295,0
25.0412,5.4441,2.97948,1
24.3574,20.1554,5.11018,1
24.1506,13.6014,4.37868,0
26.4085,5.10071,4.55694,1
24.5927,2.60481,4.56645,1
25.5637,16.1773,5.3717,0
25.8174,16.5959,4.56825,0
26.1409,6.30112,5.5565,0
20.373,3.05651,3.53694,0
26.9899,3.05306,4.83866,1
25.7561,10.9187,4.42648,0
25.3387,16.3049,5.7245,1
26.2191,16.0308,3.69918,0
25.0578,5.24752,4.6565,1
28.3225,4.69322,3.17402,0
26.4685,10.9442,4.44932,1
25.657,27.4839,4.75408,0
25.0444,11.4332,4.73092,0
25.8449,17.1811,5.53524,1
25.082,14.2265,4.29382,1
25.4489,9.91849,5.02568,1
26.6925,7.17961,4.32464,1
23.8238,18.1169,5.00189,0
28.1205,3.29891,5.90309,1
30.0259,4.16079,5.77682,1
22.5435,17.2682,5.68961,0
23.4688,28.6386,4.63538,0
24.6117,28.5339,6.10926,1
22.8855,4.08394,4.60322,1
25.1386,11.3615,2.61552,0
23.799,9.09417,4.66044,1
